# note: fix inconsistency with [l / j] in ~100 words. some words should be <lj> in single syllable.
# note: fix inconsistency with [C / r] in ~100 words. some words should be <Cr> in single syllable.

I                                            aɪ
norse                                        nɔrs
norseman                                     nɔrs / mən
norsemen                                     nɔrs / mən
north                                        nɔrθ
northamptonshire                             nɔr / θhæmp / tən / ʃɚ
northbound                                   nɔrθ / baʊnd
northeast                                    nɔr / θist
northeaster                                  nɔr / θi / stɚ
northeasterly                                nɔr / θi / stɚ / li
northeastern                                 nɔr / θi / stɚn
northeastward                                nɔr / θis / twɚd
northerly                                    nɔr / ðɚ / li
northern                                     nɔr / ðɚn
northerner                                   nɔr / ðɚ / nɚ
northernmost                                 nɔr / ðɚn / moʊst
northumberland                               nɔr / θʌm / bɚ / lənd
northumbria                                  nɔr / θʌm / bri / ə
northward                                    nɔrθ / wɚd
northwest                                    nɔrθ / west
northwesterly                                nɔrθ / wes / t̬ɚ / li
northwestern                                 nɔrθ / wes / t̬ɚn
northwestward                                nɔrθ / wes / twɚd
norway                                       nɔr / weɪ
norwegian                                    nɔr / wi / dʒən
nose                                         noʊz
nosebag                                      noʊz / bæɡ
nosebleed                                    noʊz / blid
nosedive                                     noʊz / daɪv
nosegay                                      noʊz / ɡeɪ
nosema                                       noʊ / si / mə
noses                                        noʊz
nosey                                        noʊ / zi
nosh                                         nɑʃ
nosily                                       noʊ / zə / li
nosiness                                     noʊ / zi / nəs
nostalgia                                    nɑ / stæl / dʒə
nostalgic                                    nɑ / stæl / dʒɪk
nostalgically                                nɑ / stæl / dʒɪ / kə / li
nostril                                      nɑ / strəl
nostrum                                      nɑ / strəm
nosy                                         noʊ / zi
not                                          nɑt
notable                                      noʊ / t̬ə / bəl
notably                                      noʊ / t̬ə / bli
notarize                                     noʊ / t̬ə / raɪz
notarizes                                    noʊ / t̬ə / raɪz
notary                                       noʊ / t̬ɚ / i
notation                                     noʊ / teɪ / ʃən
notch                                        nɑtʃ
note                                         noʊt
notebook                                     noʊt / bʊk
notelet                                      noʊt / lət
notepad                                      noʊt / pæd
notepaper                                    noʊt / peɪ / pɚ
noteworthy                                   noʊt / wɝ / ði
nothing                                      nʌ / θɪŋ
nothingness                                  nʌ / θɪŋ / nəs
notice                                       noʊ / t̬ɪs
noticeable                                   noʊ / t̬ɪ / sə / bəl
noticeably                                   noʊ / t̬ɪ / sə / bli
noticeboard                                  noʊ / t̬ɪs / bɔrd
notices                                      noʊ / t̬ɪs
notifiable                                   noʊ / t̬ə / faɪ / ə / bəl
notification                                 noʊ / t̬ə / fə / keɪ / ʃən
notify                                       noʊ / t̬ə / faɪ
notion                                       noʊ / ʃən
notional                                     noʊ / ʃə / nəl
notoriety                                    noʊ / t̬ə / raɪ / ə / t̬i
notorious                                    noʊ / tɔ / ri / əs
notoriously                                  noʊ / tɔ / ri / əs / li
nottinghamshire                              nɑ / t̬ɪ / ŋəm / ʃɚ
notwithstanding                              nɑt / wɪð / stæn / dɪŋ
nougat                                       nu / ɡət
nought                                       nɑt
noun                                         naʊn
nourish                                      nɝ / ɪʃ
nourishing                                   nɝ / ɪ / ʃɪŋ
nourishment                                  nɝ / ɪʃ / mənt
nous                                         naʊs
nova                                         noʊ / və
novate                                       nə / veɪt
novel                                        nɑ / vəl
novelette                                    nɑ / və / let
novelist                                     nɑ / və / ɪst
novella                                      noʊ / ve / lə
novelty                                      nɑ / vəl / t̬i
november                                     noʊ / vem / bɚ
novice                                       nɑ / vɪs
novices                                      nɑ / vɪs
novocaine                                    noʊ / və / keɪn
now                                          naʊ
nowadays                                     naʊ / ə / deɪz
nowhere                                      noʊ / wer
nowt                                         naʊt
nox                                          nɑks
noxious                                      nɑk / ʃəs
nozzle                                       nɑ / zəl
np                                           en / pi
nth                                          enθ
nu                                           nu
nuance                                       nu / ɑns
nuances                                      nu / ɑns
nub                                          nʌb
nubile                                       nu / baɪl
nucha                                        nu / kə
nuchal                                       nu / kəl
nuclear                                      nu / kli / ɚ
nuclease                                     nu / klɪ / eɪs
nucleases                                    nu / klɪ / eɪs
nucleate                                     nu / klɪ / ət
nucleation                                   nu / klɪ / eɪ / ʃən
nucleon                                      nu / kli / ɑn
nucleotide                                   nu / kli / oʊ
nucleus                                      nu / kli / əs
nuclide                                      nu / klaɪd
nude                                         nud
nudge                                        nʌdʒ
nudism                                       nu / dɪ / zəm
nudist                                       nu / dɪst
nudity                                       nu / də / t̬i
nudnik                                       nʊd / nɪk
nugatory                                     nu / ɡə / tɔ / ri
nugget                                       nʌ / ɡɪt
nuisance                                     nu / səns
nuisances                                    nu / səns
nuke                                         nuk
null                                         nʌl
nullification                                nʌ / lə / faɪ
nullify                                      nʌ / lə / faɪ
nulliparous                                  nə / lɪ / pɚ / əs
numb                                         nʌm
number                                       nʌm / bɚ
numberless                                   nʌm / bɚ / ləs
numbingly                                    maɪnd / nʌ / mɪŋ / li
numbly                                       nʌm / li
numbness                                     nʌm / nəs
numbskull                                    nʌm / skʌl
numeracy                                     nu / mə / rə / si
numeral                                      nu / mə / rəl
numerate                                     nu / mə / rət
numerator                                    nu / mə / reɪ / t̬ɚ
numeric                                      nu / merɪk
numerical                                    nu / me / rɪ / kəl
numerically                                  nu / me / rɪ / kə / li
numerological                                nu / mɚ / ə / lɑ / dʒɪ / kəl
numerologist                                 nu / mɚ / ɑ / lə / dʒɪst
numerology                                   nu / mɚ / ɑ / lə / dʒi
numerous                                     nu / mə / rəs
numinous                                     nu / mɪ / nəs
numismatics                                  nu / mɪz / mæ / t̬ɪks
numismatist                                  nu / mɪz / mə / tɪst
numskull                                     nʌm / skʌl
nun                                          nʌn
nunatak                                      nʌ / nə / tæk
nunavut                                      nʊ / nə / vut
nunchaku                                     nʌn / tʃʌk
nunnery                                      nʌ / nɚ / i
nuptial                                      nʌp / ʃəl
nuptials                                     nʌp / ʃəlz
nurse                                        nɝs
nursemaid                                    nɝs / meɪd
nursery                                      nɝ / sɚ / i
nurses                                       nɝs
nursing                                      nɝ / sɪŋ
nurture                                      nɝ / tʃɚ
nut                                          nʌt
nutcase                                      nʌt / keɪs
nutcases                                     nʌt / keɪs
nutcracker                                   nʌt / kræ / kɚ
nuthouse                                     nʌt / haʊs
nuthouses                                    nʌt / haʊs
nutmeg                                       nʌt / meɡ
nutrasweet                                   nu / trə / swit
nutrient                                     nu / tri / ənt
nutrition                                    nu / trɪ / ʃən
nutritional                                  nu / trɪ / ʃə / nəl
nutritionist                                 nu / trɪ / ʃə / nɪst
nutritious                                   nu / trɪ / ʃəs
nutritive                                    nutrə / t̬ɪv
nuts                                         nʌts
nutshell                                     nʌt / ʃel
nutter                                       nʌ / t̬ɚ
nuttiness                                    nʌ / t̬i / nəs
nutty                                        nʌ / t̬i
nuzzle                                       nʌ / zəl
nylon                                        naɪ / lɑn
nymph                                        nɪmf
nymphet                                      nɪm / fət
nympho                                       nɪm / foʊ / meɪ / ni / æk
nymphomania                                  nɪm / foʊ / meɪ / ni / ə
nymphomaniac                                 nɪm / foʊ / meɪ / ni / æk
nystagmus                                    nɪ / stæɡ / məs
o                                            oʊ
o'                                           oʊ
o'clock                                      ə / klɑk
oaf                                          oʊf
oafish                                       oʊ / fɪʃ
oafishness                                   oʊ / fɪʃ / nəs
oak                                          oʊk
oaken                                        oʊ / kən
oakum                                        oʊ / kəm
oaky                                         oʊ / ki
oap                                          oʊ / eɪ / pi
oar                                          ɔr
oarlock                                      ɔr / lɑk
oarsman                                      ɔrz / mən
oarsmen                                      ɔrz / mən
oarswoman                                    ɔrz / wʊ / mən
oarswomen                                    ɔrz / wʊ / mən
oasis                                        oʊ / eɪ / sɪs
oat                                          oʊt
oatcake                                      oʊt / keɪk
oater                                        oʊ / t̬ɚ
oath                                         oʊθ
oatmeal                                      oʊt / mil
oats                                         oʊts
ob                                           oʊ / bi
obamacare                                    oʊ / bɑ / mə / ker
obdurate                                     ɑb / dʊ / rɪt
obedience                                    oʊ / bi / di / əns
obedient                                     oʊ / bi / di / ənt
obediently                                   oʊ / bi / di / ənt / li
obeisance                                    oʊ / beɪ / səns
obeisances                                   oʊ / beɪ / səns
obelisk                                      ɑ / bə / lɪsk
obese                                        oʊ / bis
obesity                                      oʊ / bi / sə / t̬i
obey                                         oʊ / beɪ
obfuscate                                    ɑb / fə / skeɪt
obfuscation                                  ɑb / fə / skeɪ / ʃən
obit                                         oʊ / bɪ / tʃu / e / ri
obituary                                     oʊ / bɪ / tʃu / e / ri
obj                                          ɑb / dʒɪkt
object                                       ɑb / dʒɪkt
objectification                              ɑb / dʒek / tə / fə / keɪ / ʃən
objectify                                    əb / dʒek / tɪ / faɪ
objection                                    əb / dʒek / ʃən
objectionable                                əb / dʒek / ʃə / nə / bəl
objective                                    əb / dʒek / tɪv
objectively                                  əb / dʒek / tɪv / li
objectivity                                  ɑb / dʒek / tɪ / və / t̬i
objector                                     əb / dʒek / tɚ
oblation                                     ə / bleɪ / ʃən
obligate                                     ɑb·lə / ɡeɪt
obligation                                   ɑ / blə / ɡeɪ / ʃən
obligatory                                   ə / blɪ / ɡə / tɔ / ri
oblige                                       ə / blaɪdʒ
obligee                                      ɑ / blə / dʒi
obliging                                     ə / blaɪ / dʒɪŋ
obligingly                                   ə / blaɪ / dʒɪŋ / li
obligor                                      ɑ / blə / ɡɔr
oblique                                      oʊ / blik
obliquely                                    oʊ / blik / li
obliquus                                     oʊ / bli / kwəs
obliterate                                   ə / blɪ / t̬ə / reɪt
obliteration                                 ə / blɪ / t̬ə / reɪ / ʃən
oblivion                                     ə / blɪ / vi / ən
oblivious                                    ə / blɪ / vi / əs
obliviously                                  ə / blɪ / vi / əs / li
obliviousness                                ə / blɪ / vi / əs / nəs
oblong                                       ɑ / blɑŋ
oblongata                                    ɑb / lɔŋ / ɡɑ / t̬ə
obloquy                                      ɑb / lə / kwi
obnoxious                                    əb / nɑk / ʃəs
obnoxiously                                  əb / nɑk / ʃəs / li
obnoxiousness                                əb / nɑk / ʃəs / nəs
oboe                                         oʊ / boʊ
oboist                                       oʊ / boʊ / ɪst
obscene                                      əb / sin
obscenely                                    əb / sin / li
obscenity                                    əb / se / nə / t̬i
obscuration                                  ɑb / skjʊ / reɪ / ʃən
obscure                                      əb / skjʊr
obscurely                                    əb / skjʊr / li
obscurity                                    əb / skjʊ / rə / t̬i
obsequies                                    ɑb / sɪ / kwiz
obsequious                                   əb / si / kwi / əs
observable                                   əb / zɝ / və / bəl
observably                                   əb / zɝ / və / bli
observance                                   əb / zɝ / vəns
observances                                  əb / zɝ / vəns
observant                                    əb / zɝ / vənt
observation                                  ɑb / zɚ / veɪ / ʃən
observational                                ɑb / zɚ / veɪ / ʃə / nəl
observationally                              ɑb / zɚ / veɪ / ʃə / nə / li
observatory                                  əb / zɝ / və / tɔ / ri
observe                                      əb / zɝv
observer                                     əb / zɝ / vɚ
obsess                                       əb / ses
obsesses                                     əb / ses
obsession                                    əb / se / ʃən
obsessional                                  əb / se / sɪv
obsessionally                                əb / se / sɪv / li
obsessive                                    əb / se / sɪv
obsessively                                  əb / se / sɪv / li
obsidian                                     ɑb / sɪ / di / ən
obsolescence                                 ɑb / sə / le / səns
obsolescent                                  ɑb / sə / le / sənt
obsolete                                     ɑb / sə / lit
obstacle                                     ɑb / stə / kəl
obstetric                                    ɑb / stet / rɪk
obstetrician                                 ɑb / stə / trɪ / ʃən
obstetrics                                   ɑb / stet / rɪks
obstinacy                                    ɑb / stə / nə / si
obstinate                                    ɑb / stə / nət
obstinately                                  ɑb / stə / nət / li
obstreperous                                 ɑb / stre / pɚ / əs
obstreperousness                             ɑb / stre / pɚ / əs / nəs
obstruct                                     əb / strʌkt
obstruction                                  əb / strʌk / ʃən
obstructionism                               əb / strʌk / ʃə / nɪ / zəm
obstructionist                               əb / strʌk / ʃə / nɪst
obstructive                                  əb / strʌk / tɪv
obstructively                                əb / strʌk / tɪv / li
obstructiveness                              əb / strʌk / tɪv / nəs
obtain                                       əb / teɪn
obtainable                                   əb / teɪ / nə / bəl
obtrude                                      əb / trud
obtrusive                                    əb / tru / sɪv
obtrusively                                  əb / tru / sɪv / li
obtrusiveness                                əb / tru / sɪv / nəs
obturator                                    ɑb / tʊr / eɪ / t̬ɚ
obtuse                                       ɑb / tus
obtusely                                     ɑb / tus / li
obtuseness                                   ɑb / tus / nəs
obverse                                      ɑb / vɝs
obviate                                      ɑb / vi / eɪt
obvious                                      ɑb / vi / əs
obviously                                    ɑb / vi / əs / li
ocarina                                      ɑ / kə / ri / nə
occasion                                     ə / keɪ / ʒən
occasional                                   ə / keɪ / ʒə / nəl
occasionally                                 ə / keɪ / ʒə / nə / li
occident                                     ɑk / sə / dənt
occidental                                   ɑk / sə / den / t̬əl
occipital                                    ɑk / sɪ / pɪ / t̬əl
occipitalis                                  ɑk / sɪ / pɪ / tæ / lɪs
occiput                                      ɑk / sə / pʌt
occlude                                      ə / klud
occlusion                                    ə / klu / ʒən
occult                                       ɑ / kʌlt
occupancy                                    ɑ / kjə / pən / si
occupant                                     ɑ / kjə / pənt
occupation                                   ɑ / kjə / peɪ / ʃən
occupational                                 ɑ / kjə / peɪ / ʃə / nəl
occupier                                     ɑ / kjə / paɪ / ɚ
occupy                                       ɑ / kjə / paɪ
occur                                        ə / kɝ
occurrence                                   ə / kɝ / əns
occurrences                                  ə / kɝ / əns
ocd                                          oʊ / si / di
ocean                                        oʊ / ʃən
oceangoing                                   oʊ / ʃən / ɡoʊ / ɪŋ
oceania                                      oʊ / ʃi / ɑ / ni / ə
oceanic                                      oʊ / ʃi / æ / nɪk
oceanography                                 oʊ / ʃə / nɑ / ɡrə / fi
ocelot                                       ɑ / sə / lɑt
ocher                                        oʊ / kɚ
ochre                                        oʊ / kɚ
ocker                                        ɑ / kɚ
ocr                                          oʊ / si / ɑr
octagon                                      ɑk / tə / ɡɑn
octagonal                                    ɑk / tæ / ɡə / nəl
octahedron                                   ɑk / tə / hi / drən
octane                                       ɑk / teɪn
octave                                       ɑk / tɪv
octet                                        ɑk / tet
october                                      ɑk / toʊ / bɚ
octogenarian                                 ɑk / toʊ / dʒə / ne / ri / ən
octopi                                       ɑk / tə / pəs
octopus                                      ɑk / tə / pəs
octopuses                                    ɑk / tə / pəs
octroi                                       ɑk / trɔɪ
ocular                                       ɑ / kjə / lɚ
oculist                                      ɑ / kjə / lɪst
oculomotor                                   ɑk / jə / loʊ / moʊ / t̬ɚ
oculus                                       ɑk / jə / ləs
od                                           oʊ / di
odd                                          ɑd
oddball                                      ɑd / bɑl
oddity                                       ɑ / də / t̬i
oddly                                        ɑd / li
oddments                                     ɑd / mənts
oddness                                      ɑd / nəs
odds                                         ɑdz
ode                                          oʊd
odiferous                                    oʊ / də / rɪ / fɚ / əs
odin                                         oʊ / dɪn
odious                                       oʊ / di / əs
odium                                        oʊ / di / əm
odometer                                     oʊ / dɑ / mə / t̬ɚ
odonata                                      oʊ / də / nɑ / t̬ə
odontologist                                 oʊ / dɑn / tɑ / lə / dʒɪst
odontology                                   oʊ / dɑn / tɑ / lə / dʒi
odor                                         oʊ / dɚ
odoriferous                                  oʊ / də / rɪ / fɚ / əs
odorless                                     oʊ / dɚ / ləs
odorous                                      oʊ / dɚ / əs
odourless                                    oʊ / dɚ / ləs
ods                                          oʊ / vɚ / doʊs
odyssey                                      ɑ / dɪ / si
oedema                                       ɪ / di / mə
oedipal                                      e / dɪ / pəl
oenophile                                    i / nə / faɪl
oesophageal                                  ɪ / sɑ / fə / dʒi / əl
oesophagitis                                 ɪ / sɑ / fə / dʒaɪ / t̬əs
oesophagus                                   ɪ / sɑ / fə / ɡəs
oestradiol                                   es / trə / daɪ / ɔl
oestrogen                                    i / strə / dʒən
oeuvre                                       ə / vrə
of                                           əv
off                                          ɑf
offal                                        ɑ / fəl
offbeat                                      ɑf / bit
offence                                      ə / fens
offences                                     ə / fens
offend                                       ə / fend
offender                                     ə / fen / dɚ
offending                                    ə / fen / dɪŋ
offense                                      ə / fens
offenses                                     ə / fens
offensive                                    ə / fen / sɪv
offensively                                  ə / fen / sɪv / li
offensiveness                                ə / fen / sɪv / nəs
offer                                        ɑ / fɚ
offering                                     ɑ / fɚ / ɪŋ
offhand                                      ɑf / hænd
offhandedly                                  ɑf / hæn / dɪd / li
offhandedness                                ɑf / hæn / dɪd / nəs
office                                       ɑ / fɪs
officer                                      ɑ / fɪ / sɚ
offices                                      ɑ / fɪs
official                                     ə / fɪ / ʃəl
officialdom                                  ə / fɪ / ʃəl / dəm
officialese                                  ə / fɪ / ʃə / liz
officially                                   ə / fɪ / ʃə / li
officiant                                    ə / fɪ / ʃi / ənt
officiate                                    ə / fɪ / ʃi / eɪt
officious                                    ə / fɪ / ʃəs
officiously                                  ə / fɪ / ʃəs / li
officiousness                                ə / fɪ / ʃəs / nəs
offing                                       ɑ / fɪŋ
offish                                       ɑ / fɪʃ
offline                                      ɑf / laɪn
offload                                      ɑf / loʊd
offscreen                                    ɑf / skrin
offset                                       ɑf / set
offshoot                                     ɑf / ʃut
offshore                                     ɑf / ʃɔr
offside                                      ɑf / saɪd
offspring                                    ɑf / sprɪŋ
offstage                                     ɑf / steɪdʒ
oft                                          ɑft
often                                        ɑ / fən
oftentimes                                   ɑ / fən / taɪmz
ogle                                         oʊ / ɡəl
ogre                                         oʊ / ɡɚ
oh                                           oʊ
ohio                                         oʊ / haɪ / oʊ
ohioan                                       oʊ / haɪ / oʊ / ən
ohm                                          oʊm
ohp                                          oʊ / eɪtʃ / pi
oik                                          ɔɪk
oil                                          ɔɪl
oilcan                                       ɔɪl / kæn
oilfield                                     ɔɪl / fild
oilman                                       ɔɪl / mən
oilmen                                       ɔɪl / mən
oilseed                                      ɔɪl / sid
oilskin                                      ɔɪl / skɪn
oily                                         ɔɪ / li
oink                                         ɔɪŋk
ointment                                     ɔɪnt / mənt
ok                                           oʊ / keɪ
ok'd                                         oʊ / keɪ
okapi                                        oʊ / kɑ / pi
okay                                         oʊ / keɪ
okey                                         oʊ / ki / doʊk
oklahoma                                     oʊ / klə / hoʊ / mə
oklahoman                                    oʊ / klə / hoʊ / mən
okra                                         oʊ / krə
old                                          oʊld
olde                                         oʊl / di / wɝl / di
olden                                        oʊl / dən
oldie                                        oʊl / di
oldish                                       oʊl / dɪʃ
ole                                          oʊl
oleaginous                                   oʊ / li / æ / dʒə / nəs
oleander                                     oʊ / li / æn / dɚ
olecranon                                    oʊ / lek / rə / nɑn
olestra                                      oʊ / les / trə
olfaction                                    ɑl / fæk / ʃən
olfactory                                    ɑl / fæk / te / ri
oligarch                                     ɑ / lɪ / ɡɑrk
oligarchy                                    ɑ / lɪ / ɡɑr / ki
oligopoly                                    ɑ / lɪ / ɡɑ / pə / li
olive                                        ɑ / lɪv
ological                                      -ə / lɑ / dʒɪ / kəl
ologist                                       -ɑ / lə / dʒɪst
ology                                        ɑ / lə / dʒi
olympiad                                     oʊ / lɪm / piæd
olympian                                     oʊ / lɪm / pi / ən
olympic                                      oʊ / lɪm / pɪk
olympics                                     oʊ / lɪm / pɪks
oman                                         oʊ / mɑn
omani                                        oʊ / mɑ / ni
ombre                                        ɑm / breɪ
ombudsman                                    ɑm / bədz / mən
ombudsmen                                    ɑm / bədz / mən
omega                                        oʊ / meɪ / ɡə
omelet                                       ɑ / mə / lət
omelette                                     ɑ / mə / lət
omen                                         oʊ / mən
omenta                                       oʊ / men / təm
omental                                      oʊ / men / təl
omentum                                      oʊ / men / təm
omicron                                      oʊ / mɪ / krɑn
ominous                                      ɑ / mə / nəs
ominously                                    ɑ / mə / nəs / li
omission                                     oʊ / mɪ / ʃən
omit                                         oʊ / mɪt
omni                                         ɑm / nɪ-
omnibus                                      ɑm / nə / bəs
omnibuses                                    ɑm / nə / bəs
omnidirectional                              ɑm / nɪ / dɪ / rek / ʃə / nəl
omnipotence                                  ɑm / nɪ / pə / t̬əns
omnipotent                                   ɑm / nɪ / pə / t̬ənt
omnipresence                                 ɑm / nɪ / pre / zəns
omnipresent                                  ɑm / nɪ / pre / zənt
omniscience                                  ɑm / nɪ / ʃəns
omniscient                                   ɑm / nɪ / ʃənt
omnium                                       ɑm / ni / əm
omnivore                                     ɑm / nɪ / vɔr
omnivorous                                   ɑm / nɪ / vɚ / əs
omohyoid                                     oʊ / moʊ / haɪ / ɔɪd
on                                           ɑn
onboard                                      ɑn / bɔrd
once                                         wʌns
oncogene                                     ɑn / kə / dʒin
oncological                                  ɑn / kə / lɑ / dʒɪ / kəl
oncologist                                   ɑn / kɑ / lə / dʒɪst
oncology                                     ɑn / kɑ / lə / dʒi
oncoming                                     ɑn / kʌ / mɪŋ
one                                          wʌn
one's                                        es
oneiric                                      oʊ / naɪ / rɪk
oneness                                      wʌn / nəs
onerous                                      ɑ / nɚ / əs
onerousness                                  ɑ / nɚ / əs / nəs
oneself                                      wʌn / self
ongoing                                      ɑn / ɡoʊ / ɪŋ
onion                                        ʌn / jən
online                                       ɑn / laɪn
onlooker                                     ɑn / lʊ / kɚ
only                                         oʊn / li
onomatopoeia                                 ɑ / noʊ / mæ / t̬oʊ / pi / ə
onomatopoeic                                 ɑ / noʊ / mæ / t̬oʊ / pi / ɪk
onset                                        ɑn / set
onshore                                      ɑn / ʃɔr
onside                                       ɑn / saɪd
onslaught                                    ɑn / slɑt
onstage                                      ɑn / steɪdʒ
ontario                                      ɑn / te / ri / oʊ
onto                                         ɑn / tu
ontological                                  ɑn / toʊ / lɑ / dʒɪ / kəl
ontology                                     ɑn / tɑ / lə / dʒi
onus                                         oʊ / nəs
onward                                       ɑn / wɚd
onwards                                      ɑn / wɚdz
onyx                                         ɑ / nɪks
oo                                           tu / də / lu
oodle                                        u / dəl
oodles                                       u / dəlz
ooh                                          u
oology                                       oʊ / ɑ / lə / dʒi
oolong                                       u / lɑŋ
oomph                                        ʊmf
oops                                         ups
ooze                                         uz
oozes                                        uz
op                                           ɑp
opacity                                      oʊ / pæ / sə / t̬i
opal                                         oʊ / pəl
opalescence                                  oʊ / pə / le / səns
opalescent                                   oʊ / pə / le / sənt
opaque                                       oʊ / peɪk
opaquely                                     oʊ / peɪk / li
opec                                         oʊ / pek
open                                         oʊ / pən
opencast                                     oʊ / pən / kæst
opener                                       oʊ / pə / nɚ
opening                                      oʊp / nɪŋ
openly                                       oʊ / pən / li
openness                                     oʊ / pən / nəs
opera                                        ɑ / pɚ / ə
operable                                     ɑ / pɚ / ə / bəl
operand                                      ɑ / pɚ / ənd
operant                                      ɑ / pɚ / ənt
operate                                      ɑ / pə / reɪt
operatic                                     ɑ / pə / ræ / t̬ɪk
operatically                                 ɑ / pə / ræ / t̬ɪ / kə / li
operating                                    ɑ / pɚ / eɪ / t̬ɪŋ
operation                                    ɑ / pə / reɪ / ʃən
operational                                  ɑ / pə / reɪ / ʃə / nəl
operationally                                ɑ / pə / reɪ / ʃə / nə / li
operative                                    ɑ / pɚ / ə / t̬ɪv
operatively                                  koʊ / ɑ / pɚ / ə / t̬ɪv / li
operator                                     ɑ / pə / reɪ / t̬ɚ
operetta                                     ɑ / pə / re / t̬ə
ophthalmic                                   ɑf / θæl / mɪk
ophthalmologist                              ɑf / θæl / mɑ / lə / dʒɪst
ophthalmology                                ɑf / θæl / mɑ / lə / dʒi
opiate                                       oʊ / pi / ət
opine                                        oʊ / paɪn
opinion                                      ə / pɪn / jən
opioid                                       oʊ / pi / ɔɪd
opium                                        oʊ / pi / əm
opossum                                      ə / pɑ / səm
opponent                                     ə / poʊ / nənt
opportune                                    ɑ / pɚ / tun
opportunism                                  ɑ / pɚ / tu / nɪ / zəm
opportunist                                  ɑ / pɚ / tu / nɪst
opportunistic                                ɑ / pɚ / tu / nɪs / tɪk
opportunistically                            ɑ / pɚ / tu / nɪs / tɪ / kə / li
opportunity                                  ɑ / pɚ / tu / nə / t̬i
opposable                                    ə / poʊ / zə / bəl
oppose                                       ə / poʊz
opposes                                      ə / poʊz
opposing                                     ə / poʊ / zɪŋ
opposite                                     ɑ / pə / zɪt
opposition                                   ɑ / pə / zɪ / ʃən
oppositional                                 ɑ / pə / zɪ / ʃə / nəl
oppress                                      ə / pres
oppresses                                    ə / pres
oppression                                   ə / pre / ʃən
oppressive                                   ə / pre / sɪv
oppressively                                 ə / pre / sɪv / li
oppressiveness                               ə / pre / sɪv / nəs
oppressor                                    ə / pre / sɚ
opprobrious                                  ə / proʊ / bri / əs
opprobrium                                   ə / proʊ / bri / əm
oppugn                                       ə / pjun
opt                                          ɑpt
optic                                        ɑp / tɪk
optical                                      ɑp / tɪ / kəl
optically                                    ɑp / tɪ / kə / li
optician                                     ɑp / tɪ / ʃən
optics                                       ɑp / tɪks
optimal                                      ɑp / tə / məl
optimally                                    ɑp / tə / mə / li
optimise                                     ɑp / tə / maɪz
optimises                                    ɑp / tə / maɪz
optimism                                     ɑp / tə / mɪ / zəm
optimist                                     ɑp / tə / mɪst
optimistic                                   ɑp / tə / mɪs / tɪk
optimistically                               ɑp / tə / mɪs / tɪ / kə / li
optimization                                 ɑp / tə / mə / zeɪ / ʃən
optimize                                     ɑp / tə / maɪz
optimizes                                    ɑp / tə / maɪz
optimum                                      ɑp / tə / məm
option                                       ɑp / ʃən
optional                                     ɑp / ʃə / nəl
optometrist                                  ɑp / tɑ / mə / trɪst
optometry                                    ɑp / tɑ / mə / tri
opulence                                     ɑ / pjə / ləns
opulent                                      ɑ / pjə / lənt
opulently                                    ɑ / pjə / lənt / li
opus                                         oʊ / pəs
or                                           ɔr
oracle                                       ɔ / rə / kəl
oracular                                     ɔ / ræk / jə / lɚ
oracy                                        ɔ / rə / si
oral                                         ɔ / rəl
orally                                       ɔ / rə / li
orang                                        ɔ / ræ / ŋə / tæn
orange                                       ɔ / rɪndʒ
orangeade                                    ɔ / rɪn / dʒeɪd
orangeness                                   ɔ / rɪndʒ / nəs
orangutan                                    ɔ / ræ / ŋə / tæn
orangutang                                   ɔ / ræ / ŋə / tæn
oration                                      ɔ / reɪ / ʃən
orator                                       ɔ / rə / t̬ɚ
oratorical                                   ɔ / rə / tɔ / rɪ / kəl
oratorio                                     ɔ / rə / tɔ / ri / oʊ
oratory                                      ɔ / rə / tɔ / ri
orb                                          ɔrb
orbicularis                                  ɔr / bɪk / jə / le / rɪs
orbit                                        ɔr / bɪt
orbital                                      ɔr / bɪ / t̬əl
orbiter                                      ɔr / bɪ / -t̬ɚ
orc                                          ɔrk
orca                                         ɔr / kə
orcadian                                     ɔr / keɪ / di / ən
orchard                                      ɔr / tʃɚd
orchestra                                    ɔr / kə / strə
orchestral                                   ɔr / kes / trəl
orchestrate                                  ɔr / kə / streɪt
orchestration                                ɔr / kə / streɪ / ʃən
orchid                                       ɔr / kɪd
ord                                          koʊ / ɔrd
ordain                                       ɔr / deɪn
ordeal                                       ɔr / dɪəl
order                                        ɔr / dɚ
orderliness                                  ɔr / dɚ / li / nəs
orderly                                      ɔr / dɚ / li
ordinal                                      ɔr / də / nəl
ordinance                                    ɔr / də / nəns
ordinances                                   ɔr / də / nəns
ordinarily                                   ɔr / də / ne / rə / li
ordinariness                                 ɔr / də / ne / ri / nəs
ordinary                                     ɔr / də / ne / ri
ordinate                                     ɔr / də / nɪt
ordination                                   ɔr / də / neɪ / ʃən
ordinator                                    koʊ / ɔr / də / neɪ / t̬ɚ
ordnance                                     ɔrd / d / nəns
