# note: fix inconsistency with [l / y] in ~100 words. some words should be <l y> in single syllable.
# note: fix inconsistency with [* / r] in ~100 words. some words should be <* r> in single syllable.

I                                            ay
middlemen                                    m ih / d ax l / m ae n
middlesex                                    m ih / d ax l / s eh k s
middleweight                                 m ih / d ax l / w ey t
middling                                     m ih / d ax / l ih ng
middy                                        m ih / d iy
mideast                                      m ih / d iy s t
midfield                                     m ih d / f iy l d
midfielder                                   m ih d / f iy l / d er
midge                                        m ih d zh
midget                                       m ih / d zh ih t
midi                                         m ih / d iy
midland                                      m ih d / l ax n d
midlands                                     m ih d / l ax n d z
midlife                                      m ih d / l ay f
midline                                      m ih d / l ay n
midlothian                                   m ih d / l ow / dh iy / ax n
midmorning                                   m ih d / m ao r / n ih ng
midnight                                     m ih d / n ay t
midpoint                                     m ih d / p oy n t
midriff                                      m ih d / r ih f
midsection                                   m ih d / r ih f
midshipman                                   m ih d / sh ih p / m ax n
midshipmen                                   m ih d / sh ih p / m ax n
midsize                                      m ih d / s ay z
midst                                        m ih d s t
midstream                                    m ih d / s t r iy m
midsummer                                    m ih d / s ah / m er
midterm                                      m ih d / t er m
midtown                                      m ih d / t aw n
midway                                       m ih d / w ey
midweek                                      m ih d / w iy k
midwest                                      m ih d / w eh s t
midwestern                                   m ih d / w eh s / t er n
midwife                                      m ih d / w ay f
midwifery                                    m ih d / w ih / f er / iy
midwinter                                    m ih d / w ih n / dx er
mien                                         m iy n
might                                        m ay t
might've                                     m ay / dx ax v
mightily                                     m ay / dx ax / l iy
mightn't                                     m ay / t ax n t
mighty                                       m ay / dx iy
migraine                                     m ay / g r ey n
migrant                                      m ay / g r ax n t
migrate                                      m ay / g r ey t
migration                                    m ay / g r ey / sh ax n
migratory                                    m ay / g r ax / t ao / r iy
mike                                         m ay k
mil                                          d aa t / m ih l
milage                                       m ay / l ih d zh
mild                                         m ay l d
mildew                                       m ih l / d uw
mildly                                       m ay l d / l iy
mildness                                     m ay l d / n ax s
mile                                         m ay l
mileage                                      m ay / l ih d zh
mileometer                                   m ay / l aa / m ax / dx er
milestone                                    m ay l / s t ow n
milieu                                       m iy / l y ax
militancy                                    m ih / l ax / t ax n / s iy
militant                                     m ih / l ax / t ax n t
militantly                                   m ih / l ax / t ax n t / l iy
militarily                                   m ih / l ax / t eh / r ax / l iy
militarism                                   m ih / l ax / t er / ih / z ax m
militarist                                   m ih / l ax / t ax / r ih s t
militaristic                                 m ih / l ax / t ax / r ih s / t ih k
militarization                               m ih / l ax / t er / ax / z ey / sh ax n
military                                     m ih / l ax / t eh / r iy
militate                                     m iy / l ax / t ey t
militia                                      m ax / l ih / sh ax
militiaman                                   m ax / l ih / sh ax / m ax n
militiamen                                   m ax / l ih / sh ax / m ax n
milk                                         m ih l k
milkman                                      m ih l k / m ax n
milkmen                                      m ih l k / m ax n
milkshake                                    m ih l k / sh ey k
milky                                        m ih l / k iy
mill                                         m ih l
millennium                                   m ih / l eh / n iy / ax m
millepede                                    m ih / l ax / p iy d
miller                                       m ih / l er
millet                                       m ih / l ih t
milli                                        m ih / l ih-
milliampere                                  m ih / l iy / ae m / p ih r
milliard                                     m ih / l iy / ax d
millibar                                     m ih / l ih / b aa r
milligram                                    m ih / l ih / g r ae m
milligramme                                  m ih / l ih / g r ae m
milliliter                                   m ih / l ax / l iy / dx er
millilitre                                   m ih / l ax / l iy / dx er
millimeter                                   m ih / l ax / m iy / dx er
millimetre                                   m ih / l ax / m iy / dx er
millimolar                                   m ih / l ax / m ow / l er
millimole                                    m ih / l ih / m ow l
milliner                                     m ih / l ax / n er
millinery                                    m ih / l ax / n eh / r iy
milling                                      m ih / l ih ng
million                                      m ih l / y ax n
millionaire                                  m ih l / y ax / n eh r
millionairess                                m ih l / y ax / n eh / r eh s
millionfold                                  m ih l / y ax n / f ow l d
millionth                                    m ih l / y ax n th
millipede                                    m ih / l ax / p iy d
millisecond                                  m ih / l ax / s eh / k ax n d
millpond                                     m ih l / p aa n d
millstone                                    m ih l / s t ow n
milometer                                    m ay / l aa / m ax / dx er
milquetoast                                  m ih l k / t ow s t
mime                                         m ay m
mimeograph                                   m ih / m iy / ax / g r ae f
mimesis                                      m ih / m iy / s ih s
mimetic                                      m ih / m eh / dx ih k
mimetically                                  m ih / m eh / dx ih / k ax / l iy
mimic                                        m ih / m ih k
mimicry                                      m ih / m ih / k r iy
mimosa                                       m ih / m ow / s ax
minaret                                      m ih / n ax / r eh t
minatory                                     m ih / n ax / t ao / r iy
mince                                        m ih n s
mincemeat                                    m ih n s / m iy t
mincer                                       m ih n / s er
minces                                       m ih n s
mincing                                      m ih n / s ih ng
mind                                         m ay n d
mindedly                                     ae b / s ax n t / m ay n / d ih d / l iy
mindedness                                   b r aa d / m ay n / d ih d / n ax s
minder                                       m ay n / d er
mindful                                      m ay n d / f ax l
mindfulness                                  m ay n d / f ax l / n ax s
mindless                                     m ay n d / l ax s
mindlessly                                   m ay n d / l ax s / l iy
mindlessness                                 m ay n d / l ax s / n ax s
mindset                                      m ay n d / s eh t
mine                                         m ay n
minefield                                    m ay n / f iy l d
miner                                        m ay / n er
mineral                                      m ih / n er / ax l
mineralogical                                m ih / n ax / r ax / l aa / d zh ih / k ax l
mineralogist                                 m ih / n er / ax / l aa / d zh ih s t
mineralogy                                   m ih / n ax / r ae / l ax / d zh iy
minerva                                      m ih / n er / v ax
minestrone                                   m ih / n ax / s t r ow / n iy
minesweeper                                  m ay n / s w iy / p er
minge                                        m ih n d zh
minger                                       m ih / ng er
mingle                                       m ih ng / g ax l
mingy                                        m ih n / d zh iy
mini                                         m ih / n iy
miniature                                    m ih / n iy / ax / t sh er
miniaturisation                              m ih / n iy / ax / t sh er / ax / z ey / sh ax n
miniaturise                                  m ih / n ih / t sh er / ay z
miniaturization                              m ih / n iy / ax / t sh er / ax / z ey / sh ax n
miniaturize                                  m ih / n ih / t sh er / ay z
minibar                                      m ih / n iy / b aa r
minibus                                      m ih / n iy / b ah s
minibuses                                    m ih / n iy / b ah s
minicab                                      m ih / n iy / k ae b
minicam                                      m ih / n iy / k ae m
minidisc                                     m ih / n iy / d ih s k
minim                                        m ih / n ih m
minimal                                      m ih / n ax / m ax l
minimalism                                   m ih / n ax / m ax / l ih / z ax m
minimalist                                   m ih / n ax / m ax / l ih s t
minimally                                    m ih / n ax / m ax / l iy
minimi                                       m ih / n ax / m ay
minimisation                                 m ih / n ax / m ax / z ey / sh ax n
minimise                                     m ih / n ax / m ay z
minimises                                    m ih / n ax / m ay z
minimization                                 m ih / n ax / m ax / z ey / sh ax n
minimize                                     m ih / n ax / m ay z
minimizes                                    m ih / n ax / m ay z
minimum                                      m ih / n ax / m ax m
minimus                                      m ih / n ax / m ax s
mining                                       m ay / n ih ng
minion                                       m ih n / y ax n
minipill                                     m ih / n iy / p ih l
miniscule                                    m ih / n ax / s k y uw l
miniseries                                   m ih / n iy / s ih / r iy z
miniskirt                                    m ih / n iy / s k er t
minister                                     - s t er
ministerial                                  m ih / n ax / s t ih / r iy / ax l
ministrations                                m ih / n ax / s t r ey / sh ax n z
ministry                                     m ih / n ax· s t r iy
minivan                                      m ih / n iy / v ae n
mink                                         m ih ng k
minnesota                                    m ih / n ih / s ow / dx ax
minnesotan                                   m ih / n ih / s ow / dx ax n
minnow                                       m ih / n ow
minor                                        m ay / n er
minority                                     m ay / n ao / r ax / dx iy
minotaur                                     m ih / n ax / t ao r
minster                                      m ih n / s t er
minstrel                                     m ih n / s t r ax l
mint                                         m ih n t
minty                                        m ih n / dx iy
minus                                        m ay / n ax s
minuscule                                    m ih / n ax / s k y uw l
minute                                       m ih / n ih t
minutely                                     m ay / n uw t / l iy
minutes                                      m ih / n ax t s
minutiae                                     m ih / n uw / sh iy / ay
minx                                         m ih ng k s
minxes                                       m ih ng k s
miocene                                      m ay / ax / s iy n
miracle                                      m ih / r ax / k ax l
miraculous                                   m ax / r ae k / y ax / l ax s
miraculously                                 m ax / r ae k / y ax / l ax s / l iy
mirage                                       m ih / r aa zh
miranda                                      m ax / r ae n / d ax
mire                                         m ay r
mirin                                        m ih / r ih n
mirror                                       m ih / r er
mirth                                        m er th
mirthful                                     m er th / f uh l
mirthless                                    m er th / l ax s
mirthlessly                                  m er th / l ax s / l iy
miry                                         m ay / r iy
misaddress                                   m ih / s ax / d r eh s
misaddresses                                 m ih / s ax / d r eh s
misadjust                                    m ih / s ax / d zh ah s t
misadministration                            m ih / s ax d / m ih / n ax / s t r ey / sh ax n
misadventure                                 m ih / s ax d / v eh n / t sh er
misadvise                                    m ih / s ax d / v ay z
misadvises                                   m ih / s ax d / v ay z
misalign                                     m ih / s ax / l ay n
misalignment                                 m ih / s ax / l ay n / m ax n t
misallocate                                  m ih / s ae / l ax / k ey t
misallocation                                m ih / s ae / l ax / k ey / sh ax n
misanalysis                                  m ih / s ax / n ae / l ax / s ih s
misandry                                     m ih / s ae n / d r iy
misanthrope                                  m ih / s ax n / th r ow p
misanthropic                                 m ih / s ax n / th r aa / p ih k
misanthropist                                m ih / s ax n / th r ow p
misanthropy                                  m ih / s ae n / th r ax / p iy
misapplication                               m ih / s ae p / l ax / k ey / sh ax n
misapply                                     m ih / s ax / p l ay
misapprehension                              m ih / s ae p / r ax / hh eh n / sh ax n
misappropriate                               m ih / s ax / p r ow / p r iy / ey t
misappropriation                             m ih / s ax / p r ow / p r iy / ey / sh ax n
misarticulate                                m ih / s aa r / t ih k / y ax / l ey t
misattribute                                 m ih / s ax / t r ih b / y uw t
misattribution                               m ih / s ae t / r ax / b y uw / sh ax n
misbegotten                                  m ih s / b ih / g aa / dx ax n
misbehave                                    m ih s / b ih / hh ey v
misbehavior                                  m ih s / b ih / hh ey / v y er
misbehaviour                                 m ih s / b ih / hh ey / v y er
miscalculate                                 m ih s / k ae l / k y ax / l ey t
miscalculation                               m ih s / k ae l / k y ax / l ey / sh ax n
miscarriage                                  m ih s / k eh / r ih d zh
miscarry                                     m ih s / k eh / r iy
miscast                                      m ih s / k ae s t
miscegenation                                m ih s / eh / d zh ax / n ey / sh ax n
miscellaneous                                m ih / s ax / l ey / n iy / ax s
miscellany                                   m ih / s ax / l ey / n iy
mischance                                    m ih s / t sh ae n s
mischances                                   m ih s / t sh ae n s
mischaracterize                              m ih s / k eh / r ax k / t ax / r ay z
mischaracterizes                             m ih s / k eh / r ax k / t ax / r ay z
mischarge                                    m ih s / t sh aa r d zh
mischief                                     m ih s / t sh ih f
mischievous                                  m ih s / t sh ax / v ax s
mischievously                                m ih s / t sh ax / v ax s / l iy
mischievousness                              m ih s / t sh ax / v ax s / n ax s
miscible                                     m ih / s ax / b ax l
misclassification                            m ih s / k l ae / s ax / f ax / k ey / sh ax n
misclassify                                  m ih s / k l ae / s ax / f ay
miscode                                      m ih s / k ow d
miscommunication                             m ih s / k ax / m y uw / n ax / k ey / sh ax n
miscomprehension                             m ih s / k aa m / p r ax / hh eh n / sh ax n
misconceive                                  m ih s / k ax n / s iy v
misconception                                m ih s / k ax n / s eh p / sh ax n
misconduct                                   m ih s / k aa n / d ah k t
misconnection                                m ih s / k ax / n eh k / sh ax n
misconstruction                              m ih s / k ax n / s t r ah k / sh ax n
misconstrue                                  m ih s / k ax n / s t r uw
miscopy                                      m ih s / k aa / p iy
miscount                                     m ih s / k aw n t
miscreant                                    m ih s / k r iy / ax n t
misdate                                      m ih s / d ey t
misdeed                                      m ih s / d iy d
misdefine                                    m ih s / d ih / f ay n
misdemeanor                                  m ih s / d ih / m iy / n er
misdemeanour                                 m ih s / d ih / m iy / n er
misdescribe                                  m ih s / d ih / s k r ay b
misdescription                               m ih s / d ih / s k r ih p / sh ax n
misdiagnose                                  m ih s / d ay / ax g / n ow s
misdiagnosis                                 m ih s / d ay / ax g / n ow / s ih s
misdial                                      m ih s / d ay / ax l
misdirect                                    m ih s / d ay / r eh k t
misdirection                                 m ih s / d ih / r eh k / sh ax n
misdistribution                              m ih s / d ih s / t r ih / b y uw / sh ax n
miseducate                                   m ih / s eh / d zh ax / k ey t
miseducation                                 m ih / s eh / d zh ax / k ey / sh ax n
misemphasis                                  m ih / s eh m / f ax / s ih s
misemploy                                    m ih / s ih m / p l oy
miser                                        m ay / z er
miserable                                    m ih / z er / ax / b ax l
miserably                                    m ih / z er / ax / b l iy
miserliness                                  m ay / z er / l iy / n ax s
miserly                                      m ay / z er / l iy
misery                                       m ih / z er / iy
misestimate                                  m ih / s eh s / t ax / m ey t
misestimation                                m ih / s eh s / t ax / m ey / sh ax n
misfield                                     m ih s / f iy l d
misfile                                      m ih s / f ay l
misfire                                      m ih s / f ay r
misfit                                       m ih s / f ih t
misfocus                                     m ih s / f ow / k ax s
misfortune                                   m ih s / f ao r / t sh ax n
misgauge                                     m ih s / g ey d zh
misgiving                                    m ih s / g ih / v ih ng
misgovern                                    m ih s / g ah / v er n
misgovernment                                m ih s / g ah / v er n / m ax n t
misgrade                                     m ih s / g r ey d
misguidedly                                  m ih s / g ay / d ih d / l iy
mishandle                                    m ih s / hh ae n / d ax l
mishandling                                  m ih s / hh ae n / d ax / l ih ng
mishap                                       m ih s / hh ae p
mishear                                      m ih s / hh ih r
misheard                                     m ih s / hh ih r
mishit                                       m ih s / hh ih t
mishmash                                     m ih sh / m ae sh
misidentification                            m ih / s ay / d eh n / dx ax / f ax / k ey / sh ax n
misidentify                                  m ih / s ay / d eh n / dx ax / f ay
misinform                                    m ih / s ih n / f ao r m
misinformation                               m ih / s ih n / f er / m ey / sh ax n
misinterpret                                 m ih / s ih n / t er / p r ax t
misinterpretation                            m ih / s ih n / t er / p r ax / t ey / sh ax n
misjudge                                     m ih s / d zh ah d zh
misjudgement                                 m ih s / d zh ah d zh / m ax n t
misjudgment                                  m ih s / d zh ah d zh / m ax n t
miskick                                      m ih s / k ih k
mislabel                                     m ih s / l ey / b ax l
mislay                                       m ih s / l ey
mislead                                      m ih s / l iy d
misleading                                   m ih s / l iy / d ih ng
misleadingly                                 m ih s / l iy / d ih ng / l iy
mislearn                                     m ih s / l er n
mislearnt                                    m ih s / l er n
mislocation                                  m ih s / l ow / k ey / sh ax n
mismanage                                    m ih s / m ae / n ih d zh
mismanagement                                m ih s / m ae / n ih d zh / m ax n t
mismark                                      m ih s / g r ey d
mismatch                                     m ih s / m ae t sh
mismeasure                                   m ih s / m eh / zh er
mismeasurement                               m ih s / m eh / zh er / m ax n t
misnomer                                     m ih s / n ow / m er
miso                                         m iy / s ow
misogynist                                   m ih / s aa / d zh ax / n ih s t
misogynistic                                 m ih / s aa / d zh ih / n ih s / t ih k
misogyny                                     m ih / s aa / d zh ax / n iy
misorder                                     m ih / s ao r / d er
misperceive                                  m ih s / p er / s iy v
misperception                                m ih s / p er / s eh p / sh ax n
misplace                                     m ih s / p l ey s
misplaces                                    m ih s / p l ey s
misplan                                      m ih s / p l ae n
misposition                                  m ih s / p ax / z ih / sh ax n
misprint                                     m ih s / p r ih n t
mispronounce                                 m ih s / p r ax / n aw n s
mispronounces                                m ih s / p r ax / n aw n s
mispronunciation                             m ih s / p r ax / n ah n / s iy / ey / sh ax n
misquotation                                 m ih s / k w ow / t ey / sh ax n
misquote                                     m ih s / k w ow t
misread                                      m ih s / r iy d
misreading                                   m ih s / r iy / d ih ng
misremember                                  m ih s / r ih / m eh m / b er
misrender                                    m ih s / r eh n / d er
misreport                                    m ih s / r ih / p ao r t
misrepresent                                 m ih s / r eh p / r ih / z eh n t
misrepresentation                            m ih s / r eh p / r ih / z eh n / t ey / sh ax n
misroute                                     m ih s / r uw t
misrule                                      m ih s / r uw l
miss                                         m ih s
misses                                       m ih s
misshape                                     m ih s / sh ey p
misshapen                                    m ih s / sh ey / p ax n
missile                                      m ih / s ax l
missing                                      m ih / s ih ng
mission                                      m ih / sh ax n
missionary                                   m ih / sh eh / r iy
mississippi                                  m ih / s ih / s ih / p iy
mississippian                                m ih / s ih / s ih / p iy / ax n
missive                                      m ih / s ih v
missouri                                     m ih / z uh / r iy
missourian                                   m ih / z uh / r iy / ax n
misspeak                                     m ih s / s p iy k
misspell                                     m ih s / s p eh l
misspelling                                  m ih s / s p eh / l ih ng
misspend                                     m ih s / s p eh n d
misstate                                     m ih s / s t ey t
misstatement                                 m ih s / s t ey t / m ax n t
misstep                                      m ih s / s t eh p
missus                                       m ih / s ih z
mist                                         m ih s t
mistakable                                   m ih / s t ey / k ax / b ax l
mistake                                      m ih / s t ey k
mistaken                                     m ih / s t ey / k ax n
mistakenly                                   m ih / s t ey / k ax n / l iy
mister                                       m ih s / t er
mistily                                      m ih s / t ax / l iy
mistime                                      m ih s / t ay m
mistiness                                    m ih s / t iy / n ax s
mistletoe                                    m ih / s ax l / t ow
mistral                                      m ih / s t r aa l
mistranscribe                                m ih s / t r ae n / s k r ay b
mistranscription                             m ih s / t r ae n / s k r ih p / sh ax n
mistranslate                                 m ih s / t r ae n z / l ey t
mistranslation                               m ih s / t r ae n z / l ey / sh ax n
mistreat                                     m ih s / t r iy t
mistreatment                                 m ih s / t r iy t / m ax n t
mistress                                     m ih s / t r ax s
mistrial                                     m ih s / t r ay ax l
mistrust                                     m ih s / t r ah s t
mistrustful                                  m ih s / t r ah s t / f ax l
mistrustfully                                m ih s / t r ah s t / f ax / l iy
mistruth                                     m ih s / t r uw th
mistune                                      m ih s / t uw n
misty                                        m ih s / t iy
mistype                                      m ih s / t ay p
misunderstand                                m ih / s ah n / d er / s t ae n d
misunderstanding                             m ih / s ah n / d er / s t ae n / d ih ng
misuse                                       m ih s / y uw z
misuses                                      m ih s / y uw z
miswrite                                     m ih s / r ay t
miswritten                                   m ih s / r ay t
miswrote                                     m ih s / r ay t
mite                                         m ay t
miter                                        m ay / dx er
mither                                       m ay / dh er
mitigate                                     m ih / dx ax / g ey t
mitigating                                   m ih / dx ax / g ey / dx ih ng
mitigation                                   m ih / dx ax / g ey / sh ax n
mitochondrial                                m ay / dx ax / k aa n / d r iy / ax l
mitochondrion                                m ay / dx ow / k aa n / d r iy / ax n
mitosis                                      m ay / t ow / s ih s
mitotic                                      m ay / t aa / dx ih k
mitre                                        m ay / dx er
mitt                                         m ih t
mitteleuropa                                 m ih / dx ax l / y uh / r ow / p ax
mitten                                       m ih / dx ax n
mix                                          m ih k s
mixer                                        m ih k / s er
mixes                                        m ih k s
mixology                                     m ih k / s aa / l ax / d zh iy
mixture                                      m ih k s / t sh er
mizzen                                       m ih / z ax n
mizzle                                       m ih / z ax l
mizzly                                       m ih / z ax / l iy
ml                                           m ih l
mls                                          eh / m eh / l eh s
mnemonic                                     n ih / m aa / n ih k
mo                                           m ow
moan                                         m ow n
moaner                                       m ow / n er
moat                                         m ow t
mob                                          m aa b
mobile                                       m ow / b ax l
mobilisation                                 m ow / b ax / l ax / z ey / sh ax n
mobilise                                     m ow / b ax / l ay z
mobilises                                    m ow / b ax / l ay z
mobility                                     m ow / b ih / l ax / dx iy
mobilization                                 m ow / b ax / l ax / z ey / sh ax n
mobilize                                     m ow / b ax / l ay z
mobilizes                                    m ow / b ax / l ay z
mobster                                      m aa b / s t er
moccasin                                     m aa / k ax / s ih n
mocha                                        m ow / k ax
mock                                         m aa k
mockers                                      m aa / k er z
mockery                                      m aa / k er / iy
mocking                                      m aa / k ih ng
mockingbird                                  m aa / k ih ng / b er d
mockingly                                    m aa / k ih ng / l iy
mockup                                       m aa k
mod                                          m aa d
modal                                        m ow / d ax l
modality                                     m ow / d ae / l ax / dx iy
modder                                       m aa / d er
mode                                         m ow d
model                                        m aa / d ax l
modeling                                     m aa / d ax / l ih ng
modelling                                    m aa / d ax / l ih ng
modem                                        m ow / d ax m
moderate                                     m aa / d er / ax t
moderately                                   m aa / d er / ax t / l iy
moderation                                   m aa / d ax / r ey / sh ax n
moderator                                    m aa / d ax / r ey / dx er
modern                                       m aa / d er n
modernisation                                m aa / d er / n ax / z ey / sh ax n
modernise                                    m aa / d er / n ay z
modernises                                   m aa / d er / n ay z
modernism                                    m aa / d er / n ih / z ax m
modernist                                    m aa / d er / n ih s t
modernistic                                  m aa / d er / n ih s / t ih k
modernity                                    m aa / d er / n ax / dx iy
modernization                                m aa / d er / n ax / z ey / sh ax n
modernize                                    m aa / d er / n ay z
modernizes                                   m aa / d er / n ay z
modestly                                     m aa / d ih s t / l iy
modesty                                      m aa / d ih / s t iy
modicum                                      m aa / d ih / k ax m
modification                                 m aa / d ax / f ax / k ey / sh ax n
modifier                                     m aa / d ax / f ay / er
modify                                       m aa / d ax / f ay
modiolus                                     m ax / d ay / ax / l ax s
modish                                       m ow / d ih sh
modishly                                     m ow / d ih sh / l iy
modiste                                      m ow / d iy s t
modular                                      m aa / d zh ax / l er
modularity                                   m aa / d y ax / l eh / r ax / dx iy
modularization                               m aa / d zh ax / l ax / r ih / z ey / sh ax n
modularize                                   m aa / d zh ax / l ax / r ay z
modularizes                                  m aa / d zh ax / l ax / r ay z
modulate                                     m aa / d zh ax / l ey t
modulation                                   m aa / d zh ax / l ey / sh ax n
module                                       m aa / d zh uw l
modulus                                      m aa / d zh ax / l ax s
moggie                                       m aa / g iy
moggy                                        m aa / g iy
mogul                                        m ow / g ax l
mohair                                       m ow / hh eh r
mohammedan                                   m ow / hh ae / m ax / d ax n
mohawk                                       m ow / hh aa k
mohican                                      m ow / hh iy / k ax n
moho                                         m ow· hh ow
moi                                          m w aa
moiety                                       m oy / ax / dx iy
moire                                        m w aa / r ey
moist                                        m oy s t
moisten                                      m oy / s ax n
moistness                                    m oy s t / n ax s
moisture                                     m oy s / t sh er
moisturise                                   m oy s / t sh er / ay z
moisturiser                                  m oy s / t sh er / ay / z er
moisturises                                  m oy s / t sh er / ay z
moisturize                                   m oy s / t sh er / ay z
moisturizer                                  m oy s / t sh er / ay / z er
moisturizes                                  m oy s / t sh er / ay z
mojo                                         m ow / d zh ow
molal                                        m ow / l ax l
molality                                     m ow / l ae / l ax / dx iy
molar                                        m ow / l er
molarity                                     m ow / l ae / r ih· dx iy
molasses                                     m ax / l ae / s ih z
mold                                         m ow l d
moldavian                                    m aa l / d ow / v ax n
molder                                       m ow l / d er
molding                                      m ow l / d ih ng
moldova                                      m aa l / d ow / v ax
moldovan                                     m aa l / d ow / v ax n
moldy                                        m ow l / d iy
mole                                         m ow l
molecular                                    m ax / l eh k / y ax / l er
molecule                                     m aa / l ih / k y uw l
molehill                                     m ow l / hh ih l
moleskin                                     m ow l / s k ih n
molest                                       m ax / l eh s t
molestation                                  m aa / l eh s / t ey / sh ax n
molester                                     m ax / l eh s / t er
moll                                         m aa l
mollify                                      m aa / l ax / f ay
mollusc                                      m aa / l ax s k
mollusk                                      m aa / l ax s k
mollycoddle                                  m aa / l iy / k aa / d ax l
molt                                         m ow l t
molten                                       m ow l / t ax n
molybdenum                                   m aa / l ih b / d ax / n ax m
mom                                          m aa m
moment                                       m ow / m ax n t
momentarily                                  m ow / m ax n / t eh / r ax / l iy
momentary                                    m ow / m ax n / t er / iy
momentous                                    m ax / m eh n / dx ax s
momentously                                  m ax / m eh n / dx ax s / l iy
momentousness                                m ax / m eh n / dx ax s / n ax s
momentum                                     m ax / m eh n / dx ax m
momma                                        m aa / m ax
mommy                                        m aa / m iy
momo                                         m ow / m ow
monaco                                       m aa / n ax / k ow
monarch                                      m aa / n er k
monarchic                                    m ax / n aa r / k ih k
monarchical                                  m ax / n aa r / k ih k
monarchist                                   m aa / n er / k ih s t
monarchy                                     m aa / n er / k iy
monastery                                    m aa / n ax / s t eh / r iy
monastic                                     m ax / n ae s / t ih k
monasticism                                  m ax / n ae s / t ih / s ih / z ax m
monatomic                                    m aa / n ax / t aa / m ih k
monday                                       m ah n / d ey
monegasque                                   m aa / n ey / g ae s k
monetarily                                   m aa / n ax / t eh / r ax / l iy
monetarism                                   m ah / n ax / t er / ih / z ax m
monetarist                                   m ah / n ax / t er / ih s t
monetary                                     m ah / n ax / t r iy
monetise                                     m aa / n ax / t ay z
monetises                                    m aa / n ax / t ay z
monetization                                 m aa / n ax / t ay / z ey / sh ax n
monetize                                     m aa / n ax / t ay z
monetizes                                    m aa / n ax / t ay z
money                                        m ah / n iy
moneybags                                    m ah / n iy / b ae g z
moneylender                                  m ah / n iy / l eh n / d er
moneymaker                                   m ah / n iy / m ey / k er
monger                                       - m ah ng / g er
mongering                                    - m ah ng / g er / ih ng
mongol                                       m aa ng / g ow l
mongolia                                     m aa ng / g ow / l iy / ax
mongolian                                    m aa ng / g ow / l iy / ax n
mongolism                                    m aa ng / g ax / l ih / z ax m
mongoloid                                    m aa ng / g ow l
mongoose                                     m aa ng / g uw s
mongooses                                    m aa ng / g uw s
mongrel                                      m ah ng / g r ax l
monicker                                     m aa / n ih / k er
monies                                       m ah / n iy z
moniker                                      m aa / n ih / k er
monitor                                      m aa / n ax / dx er
monk                                         m ah ng k
monkey                                       m ah ng / k iy
monmouthshire                                m aa n / m ax th / sh er
mono                                         m aa / n ow
monochromatic                                m aa / n ow / k r ax / m ae / dx ih k
monochrome                                   m aa / n ax / k r ow m
monocle                                      m aa / n ax / k ax l
monoclonal                                   m aa / n ax / k l ow / n ax l
monocot                                      m aa / n ax / k aa t
monocotyledon                                m aa / n ax / k aa / t ax / l iy / d ax n
monocotyledonous                             m aa / n ax / k aa / dx ax / l iy / d ax / n ax s
monocular                                    m ax / n aa / k y uh / l er
monoculture                                  m aa / n ow / k ah l / t sh er
monogamous                                   m ax / n aa / g ax / m ax s
monogamy                                     m ax / n aa / g ax / m iy
monogram                                     m aa / n ax / g r ae m
monograph                                    m aa / n ax / g r ae f
monolingual                                  m aa / n ow / l ih ng / g w ax l
monolith                                     m aa / n ax / l ih th
monolithic                                   m aa / n ax / l ih / th ih k
monolithically                               m aa / n ax / l ih / th ih k / l iy
monolog                                      m aa / n ax / l aa g
monologue                                    m aa / n ax / l aa g
monomania                                    m aa / n ow / m ey / n iy / ax
monomaniac                                   m aa / n ow / m ey / n iy / ae k
monomaniacal                                 m aa / n ow / m ax / n ay / ax / k ax l
monomer                                      m aa / n ax / m er
monomial                                     m aa / n ow· m iy· ax l
mononucleosis                                m aa / n ow / n uw / k l iy / ow / s ih s
monophthong                                  m aa / n ax f / th aa ng
monoplane                                    m aa / n ax / p l ey n
monoploid                                    m aa / n ax / p l oy d
monopolisation                               m ax / n aa / p ax / l ax / z ey / sh ax n
monopolise                                   m ax / n aa / p ax / l ay z
monopolises                                  m ax / n aa / p ax / l ay z
monopolistic                                 m ax / n aa / p ax / l ih s / t ih k
monopolization                               m ax / n aa / p ax / l ax / z ey / sh ax n
